source_id,split,variant_id,degradation,severity,severity_name,is_degraded,relative_path
adba86ef9a0dd155,train,adba86ef9a0dd155__underexposure__s3,underexposure,3,medium,1,dataset/generated/train/adba86ef9a0dd155__underexposure__s3.jpg
adba86ef9a0dd155,train,adba86ef9a0dd155__overexposure__s3,overexposure,3,medium,1,dataset/generated/train/adba86ef9a0dd155__overexposure__s3.jpg
adba86ef9a0dd155,train,adba86ef9a0dd155__noise__s3,noise,3,medium,1,dataset/generated/train/adba86ef9a0dd155__noise__s3.jpg
adba86ef9a0dd155,train,adba86ef9a0dd155__compression__s3,compression,3,medium,1,dataset/generated/train/adba86ef9a0dd155__compression__s3.jpg
2f0360e89d71b146,train,2f0360e89d71b146__clean,none,0,none,0,dataset/generated/train/2f0360e89d71b146__clean.jpg
2f0360e89d71b146,train,2f0360e89d71b146__blur__s3,blur,3,medium,1,dataset/generated/train/2f0360e89d71b146__blur__s3.jpg
2f0360e89d71b146,train,2f0360e89d71b146__motion_blur__s3,motion_blur,3,medium,1,dataset/generated/train/2f0360e89d71b146__motion_blur__s3.jpg
2f0360e89d71b146,train,2f0360e89d71b146__underexposure__s3,underexposure,3,medium,1,dataset/generated/train/2f0360e89d71b146__underexposure__s3.jpg
2f0360e89d71b146,train,2f0360e89d71b146__overexposure__s3,overexposure,3,medium,1,dataset/generated/train/2f0360e89d71b146__overexposure__s3.jpg
2f0360e89d71b146,train,2f0360e89d71b146__noise__s3,noise,3,medium,1,dataset/generated/train/2f0360e89d71b146__noise__s3.jpg
2f0360e89d71b146,train,2f0360e89d71b146__compression__s3,compression,3,medium,1,dataset/generated/train/2f0360e89d71b146__compression__s3.jpg
9615e4dc9099e860,train,9615e4dc9099e860__clean,none,0,none,0,dataset/generated/train/9615e4dc9099e860__clean.jpg
9615e4dc9099e860,train,9615e4dc9099e860__blur__s3,blur,3,medium,1,dataset/generated/train/9615e4dc9099e860__blur__s3.jpg
9615e4dc9099e860,train,9615e4dc9099e860__motion_blur__s3,motion_blur,3,medium,1,dataset/generated/train/9615e4dc9099e860__motion_blur__s3.jpg
9615e4dc9099e860,train,9615e4dc9099e860__underexposure__s3,underexposure,3,medium,1,dataset/generated/train/9615e4dc9099e860__underexposure__s3.jpg
9615e4dc9099e860,train,9615e4dc9099e860__overexposure__s3,overexposure,3,medium,1,dataset/generated/train/9615e4dc9099e860__overexposure__s3.jpg
9615e4dc9099e860,train,9615e4dc9099e860__noise__s3,noise,3,medium,1,dataset/generated/train/9615e4dc9099e860__noise__s3.jpg
9615e4dc9099e860,train,9615e4dc9099e860__compression__s3,compression,3,medium,1,dataset/generated/train/9615e4dc9099e860__compression__s3.jpg
323e51d944faa233,train,323e51d944faa233__clean,none,0,none,0,dataset/generated/train/323e51d944faa233__clean.jpg
323e51d944faa233,train,323e51d944faa233__blur__s3,blur,3,medium,1,dataset/generated/train/323e51d944faa233__blur__s3.jpg
323e51d944faa233,train,323e51d944faa233__motion_blur__s3,motion_blur,3,medium,1,dataset/generated/train/323e51d944faa233__motion_blur__s3.jpg
323e51d944faa233,train,323e51d944faa233__underexposure__s3,underexposure,3,medium,1,dataset/generated/train/323e51d944faa233__underexposure__s3.jpg
323e51d944faa233,train,323e51d944faa233__overexposure__s3,overexposure,3,medium,1,dataset/generated/train/323e51d944faa233__overexposure__s3.jpg
323e51d944faa233,train,323e51d944faa233__noise__s3,noise,3,medium,1,dataset/generated/train/323e51d944faa233__noise__s3.jpg
323e51d944faa233,train,323e51d944faa233__compression__s3,compression,3,medium,1,dataset/generated/train/323e51d944faa233__compression__s3.jpg
14ffbd7ab7a01e0d,train,14ffbd7ab7a01e0d__clean,none,0,none,0,dataset/generated/train/14ffbd7ab7a01e0d__clean.jpg
14ffbd7ab7a01e0d,train,14ffbd7ab7a01e0d__blur__s3,blur,3,medium,1,dataset/generated/train/14ffbd7ab7a01e0d__blur__s3.jpg
14ffbd7ab7a01e0d,train,14ffbd7ab7a01e0d__motion_blur__s3,motion_blur,3,medium,1,dataset/generated/train/14ffbd7ab7a01e0d__motion_blur__s3.jpg
14ffbd7ab7a01e0d,train,14ffbd7ab7a01e0d__underexposure__s3,underexposure,3,medium,1,dataset/generated/train/14ffbd7ab7a01e0d__underexposure__s3.jpg
14ffbd7ab7a01e0d,train,14ffbd7ab7a01e0d__overexposure__s3,overexposure,3,medium,1,dataset/generated/train/14ffbd7ab7a01e0d__overexposure__s3.jpg
14ffbd7ab7a01e0d,train,14ffbd7ab7a01e0d__noise__s3,noise,3,medium,1,dataset/generated/train/14ffbd7ab7a01e0d__noise__s3.jpg
14ffbd7ab7a01e0d,train,14ffbd7ab7a01e0d__compression__s3,compression,3,medium,1,dataset/generated/train/14ffbd7ab7a01e0d__compression__s3.jpg
1a038609e5ceb071,train,1a038609e5ceb071__clean,none,0,none,0,dataset/generated/train/1a038609e5ceb071__clean.jpg
1a038609e5ceb071,train,1a038609e5ceb071__blur__s3,blur,3,medium,1,dataset/generated/train/1a038609e5ceb071__blur__s3.jpg
1a038609e5ceb071,train,1a038609e5ceb071__motion_blur__s3,motion_blur,3,medium,1,dataset/generated/train/1a038609e5ceb071__motion_blur__s3.jpg
1a038609e5ceb071,train,1a038609e5ceb071__underexposure__s3,underexposure,3,medium,1,dataset/generated/train/1a038609e5ceb071__underexposure__s3.jpg
1a038609e5ceb071,train,1a038609e5ceb071__overexposure__s3,overexposure,3,medium,1,dataset/generated/train/1a038609e5ceb071__overexposure__s3.jpg
1a038609e5ceb071,train,1a038609e5ceb071__noise__s3,noise,3,medium,1,dataset/generated/train/1a038609e5ceb071__noise__s3.jpg
1a038609e5ceb071,train,1a038609e5ceb071__compression__s3,compression,3,medium,1,dataset/generated/train/1a038609e5ceb071__compression__s3.jpg
2c922f6ec30f9c4e,train,2c922f6ec30f9c4e__clean,none,0,none,0,dataset/generated/train/2c922f6ec30f9c4e__clean.jpg
2c922f6ec30f9c4e,train,2c922f6ec30f9c4e__blur__s3,blur,3,medium,1,dataset/generated/train/2c922f6ec30f9c4e__blur__s3.jpg
2c922f6ec30f9c4e,train,2c922f6ec30f9c4e__motion_blur__s3,motion_blur,3,medium,1,dataset/generated/train/2c922f6ec30f9c4e__motion_blur__s3.jpg
2c922f6ec30f9c4e,train,2c922f6ec30f9c4e__underexposure__s3,underexposure,3,medium,1,dataset/generated/train/2c922f6ec30f9c4e__underexposure__s3.jpg
2c922f6ec30f9c4e,train,2c922f6ec30f9c4e__overexposure__s3,overexposure,3,medium,1,dataset/generated/train/2c922f6ec30f9c4e__overexposure__s3.jpg
2c922f6ec30f9c4e,train,2c922f6ec30f9c4e__noise__s3,noise,3,medium,1,dataset/generated/train/2c922f6ec30f9c4e__noise__s3.jpg
2c922f6ec30f9c4e,train,2c922f6ec30f9c4e__compression__s3,compression,3,medium,1,dataset/generated/train/2c922f6ec30f9c4e__compression__s3.jpg
7cd0d627b15c09f3,train,7cd0d627b15c09f3__clean,none,0,none,0,dataset/generated/train/7cd0d627b15c09f3__clean.jpg
7cd0d627b15c09f3,train,7cd0d627b15c09f3__blur__s3,blur,3,medium,1,dataset/generated/train/7cd0d627b15c09f3__blur__s3.jpg
7cd0d627b15c09f3,train,7cd0d627b15c09f3__motion_blur__s3,motion_blur,3,medium,1,dataset/generated/train/7cd0d627b15c09f3__motion_blur__s3.jpg
7cd0d627b15c09f3,train,7cd0d627b15c09f3__underexposure__s3,underexposure,3,medium,1,dataset/generated/train/7cd0d627b15c09f3__underexposure__s3.jpg
7cd0d627b15c09f3,train,7cd0d627b15c09f3__overexposure__s3,overexposure,3,medium,1,dataset/generated/train/7cd0d627b15c09f3__overexposure__s3.jpg
7cd0d627b15c09f3,train,7cd0d627b15c09f3__noise__s3,noise,3,medium,1,dataset/generated/train/7cd0d627b15c09f3__noise__s3.jpg
7cd0d627b15c09f3,train,7cd0d627b15c09f3__compression__s3,compression,3,medium,1,dataset/generated/train/7cd0d627b15c09f3__compression__s3.jpg
99600c56dc25c72d,train,99600c56dc25c72d__clean,none,0,none,0,dataset/generated/train/99600c56dc25c72d__clean.jpg
99600c56dc25c72d,train,99600c56dc25c72d__blur__s3,blur,3,medium,1,dataset/generated/train/99600c56dc25c72d__blur__s3.jpg
99600c56dc25c72d,train,99600c56dc25c72d__motion_blur__s3,motion_blur,3,medium,1,dataset/generated/train/99600c56dc25c72d__motion_blur__s3.jpg
99600c56dc25c72d,train,99600c56dc25c72d__underexposure__s3,underexposure,3,medium,1,dataset/generated/train/99600c56dc25c72d__underexposure__s3.jpg
99600c56dc25c72d,train,99600c56dc25c72d__overexposure__s3,overexposure,3,medium,1,dataset/generated/train/99600c56dc25c72d__overexposure__s3.jpg
99600c56dc25c72d,train,99600c56dc25c72d__noise__s3,noise,3,medium,1,dataset/generated/train/99600c56dc25c72d__noise__s3.jpg
99600c56dc25c72d,train,99600c56dc25c72d__compression__s3,compression,3,medium,1,dataset/generated/train/99600c56dc25c72d__compression__s3.jpg
f3a2974ce3686332,train,f3a2974ce3686332__clean,none,0,none,0,dataset/generated/train/f3a2974ce3686332__clean.jpg
f3a2974ce3686332,train,f3a2974ce3686332__blur__s3,blur,3,medium,1,dataset/generated/train/f3a2974ce3686332__blur__s3.jpg
f3a2974ce3686332,train,f3a2974ce3686332__motion_blur__s3,motion_blur,3,medium,1,dataset/generated/train/f3a2974ce3686332__motion_blur__s3.jpg
f3a2974ce3686332,train,f3a2974ce3686332__underexposure__s3,underexposure,3,medium,1,dataset/generated/train/f3a2974ce3686332__underexposure__s3.jpg
f3a2974ce3686332,train,f3a2974ce3686332__overexposure__s3,overexposure,3,medium,1,dataset/generated/train/f3a2974ce3686332__overexposure__s3.jpg
f3a2974ce3686332,train,f3a2974ce3686332__noise__s3,noise,3,medium,1,dataset/generated/train/f3a2974ce3686332__noise__s3.jpg
f3a2974ce3686332,train,f3a2974ce3686332__compression__s3,compression,3,medium,1,dataset/generated/train/f3a2974ce3686332__compression__s3.jpg
2526fc01ddf5bef5,train,2526fc01ddf5bef5__clean,none,0,none,0,dataset/generated/train/2526fc01ddf5bef5__clean.jpg
2526fc01ddf5bef5,train,2526fc01ddf5bef5__blur__s3,blur,3,medium,1,dataset/generated/train/2526fc01ddf5bef5__blur__s3.jpg
2526fc01ddf5bef5,train,2526fc01ddf5bef5__motion_blur__s3,motion_blur,3,medium,1,dataset/generated/train/2526fc01ddf5bef5__motion_blur__s3.jpg
2526fc01ddf5bef5,train,2526fc01ddf5bef5__underexposure__s3,underexposure,3,medium,1,dataset/generated/train/2526fc01ddf5bef5__underexposure__s3.jpg
2526fc01ddf5bef5,train,2526fc01ddf5bef5__overexposure__s3,overexposure,3,medium,1,dataset/generated/train/2526fc01ddf5bef5__overexposure__s3.jpg
2526fc01ddf5bef5,train,2526fc01ddf5bef5__noise__s3,noise,3,medium,1,dataset/generated/train/2526fc01ddf5bef5__noise__s3.jpg
2526fc01ddf5bef5,train,2526fc01ddf5bef5__compression__s3,compression,3,medium,1,dataset/generated/train/2526fc01ddf5bef5__compression__s3.jpg
c06b1845c54bb886,train,c06b1845c54bb886__clean,none,0,none,0,dataset/generated/train/c06b1845c54bb886__clean.jpg
c06b1845c54bb886,train,c06b1845c54bb886__blur__s3,blur,3,medium,1,dataset/generated/train/c06b1845c54bb886__blur__s3.jpg
c06b1845c54bb886,train,c06b1845c54bb886__motion_blur__s3,motion_blur,3,medium,1,dataset/generated/train/c06b1845c54bb886__motion_blur__s3.jpg
c06b1845c54bb886,train,c06b1845c54bb886__underexposure__s3,underexposure,3,medium,1,dataset/generated/train/c06b1845c54bb886__underexposure__s3.jpg
c06b1845c54bb886,train,c06b1845c54bb886__overexposure__s3,overexposure,3,medium,1,dataset/generated/train/c06b1845c54bb886__overexposure__s3.jpg
c06b1845c54bb886,train,c06b1845c54bb886__noise__s3,noise,3,medium,1,dataset/generated/train/c06b1845c54bb886__noise__s3.jpg
c06b1845c54bb886,train,c06b1845c54bb886__compression__s3,compression,3,medium,1,dataset/generated/train/c06b1845c54bb886__compression__s3.jpg
6ba641627c08ef42,train,6ba641627c08ef42__clean,none,0,none,0,dataset/generated/train/6ba641627c08ef42__clean.jpg
6ba641627c08ef42,train,6ba641627c08ef42__blur__s3,blur,3,medium,1,dataset/generated/train/6ba641627c08ef42__blur__s3.jpg
6ba641627c08ef42,train,6ba641627c08ef42__motion_blur__s3,motion_blur,3,medium,1,dataset/generated/train/6ba641627c08ef42__motion_blur__s3.jpg
6ba641627c08ef42,train,6ba641627c08ef42__underexposure__s3,underexposure,3,medium,1,dataset/generated/train/6ba641627c08ef42__underexposure__s3.jpg
6ba641627c08ef42,train,6ba641627c08ef42__overexposure__s3,overexposure,3,medium,1,dataset/generated/train/6ba641627c08ef42__overexposure__s3.jpg
6ba641627c08ef42,train,6ba641627c08ef42__noise__s3,noise,3,medium,1,dataset/generated/train/6ba641627c08ef42__noise__s3.jpg
6ba641627c08ef42,train,6ba641627c08ef42__compression__s3,compression,3,medium,1,dataset/generated/train/6ba641627c08ef42__compression__s3.jpg
dc8292c102663e64,train,dc8292c102663e64__clean,none,0,none,0,dataset/generated/train/dc8292c102663e64__clean.jpg
dc8292c102663e64,train,dc8292c102663e64__blur__s3,blur,3,medium,1,dataset/generated/train/dc8292c102663e64__blur__s3.jpg
dc8292c102663e64,train,dc8292c102663e64__motion_blur__s3,motion_blur,3,medium,1,dataset/generated/train/dc8292c102663e64__motion_blur__s3.jpg
dc8292c102663e64,train,dc8292c102663e64__underexposure__s3,underexposure,3,medium,1,dataset/generated/train/dc8292c102663e64__underexposure__s3.jpg
dc8292c102663e64,train,dc8292c102663e64__overexposure__s3,overexposure,3,medium,1,dataset/generated/train/dc8292c102663e64__overexposure__s3.jpg
dc8292c102663e64,train,dc8292c102663e64__noise__s3,noise,3,medium,1,dataset/generated/train/dc8292c102663e64__noise__s3.jpg
dc8292c102663e64,train,dc8292c102663e64__compression__s3,compression,3,medium,1,dataset/generated/train/dc8292c102663e64__compression__s3.jpg
2b472f58ae604977,train,2b472f58ae604977__clean,none,0,none,0,dataset/generated/train/2b472f58ae604977__clean.jpg
2b472f58ae604977,train,2b472f58ae604977__blur__s3,blur,3,medium,1,dataset/generated/train/2b472f58ae604977__blur__s3.jpg
2b472f58ae604977,train,2b472f58ae604977__motion_blur__s3,motion_blur,3,medium,1,dataset/generated/train/2b472f58ae604977__motion_blur__s3.jpg
2b472f58ae604977,train,2b472f58ae604977__underexposure__s3,underexposure,3,medium,1,dataset/generated/train/2b472f58ae604977__underexposure__s3.jpg
2b472f58ae604977,train,2b472f58ae604977__overexposure__s3,overexposure,3,medium,1,dataset/generated/train/2b472f58ae604977__overexposure__s3.jpg
2b472f58ae604977,train,2b472f58ae604977__noise__s3,noise,3,medium,1,dataset/generated/train/2b472f58ae604977__noise__s3.jpg
2b472f58ae604977,train,2b472f58ae604977__compression__s3,compression,3,medium,1,dataset/generated/train/2b472f58ae604977__compression__s3.jpg
00132e042709fc7a,val,00132e042709fc7a__clean,none,0,none,0,dataset/generated/val/00132e042709fc7a__clean.jpg
00132e042709fc7a,val,00132e042709fc7a__blur__s3,blur,3,medium,1,dataset/generated/val/00132e042709fc7a__blur__s3.jpg
00132e042709fc7a,val,00132e042709fc7a__motion_blur__s3,motion_blur,3,medium,1,dataset/generated/val/00132e042709fc7a__motion_blur__s3.jpg
00132e042709fc7a,val,00132e042709fc7a__underexposure__s3,underexposure,3,medium,1,dataset/generated/val/00132e042709fc7a__underexposure__s3.jpg
00132e042709fc7a,val,00132e042709fc7a__overexposure__s3,overexposure,3,medium,1,dataset/generated/val/00132e042709fc7a__overexposure__s3.jpg
00132e042709fc7a,val,00132e042709fc7a__noise__s3,noise,3,medium,1,dataset/generated/val/00132e042709fc7a__noise__s3.jpg
00132e042709fc7a,val,00132e042709fc7a__compression__s3,compression,3,medium,1,dataset/generated/val/00132e042709fc7a__compression__s3.jpg
fe22617b02d85f3d,val,fe22617b02d85f3d__clean,none,0,none,0,dataset/generated/val/fe22617b02d85f3d__clean.jpg
fe22617b02d85f3d,val,fe22617b02d85f3d__blur__s3,blur,3,medium,1,dataset/generated/val/fe22617b02d85f3d__blur__s3.jpg
fe22617b02d85f3d,val,fe22617b02d85f3d__motion_blur__s3,motion_blur,3,medium,1,dataset/generated/val/fe22617b02d85f3d__motion_blur__s3.jpg
fe22617b02d85f3d,val,fe22617b02d85f3d__underexposure__s3,underexposure,3,medium,1,dataset/generated/val/fe22617b02d85f3d__underexposure__s3.jpg
fe22617b02d85f3d,val,fe22617b02d85f3d__overexposure__s3,overexposure,3,medium,1,dataset/generated/val/fe22617b02d85f3d__overexposure__s3.jpg
fe22617b02d85f3d,val,fe22617b02d85f3d__noise__s3,noise,3,medium,1,dataset/generated/val/fe22617b02d85f3d__noise__s3.jpg
fe22617b02d85f3d,val,fe22617b02d85f3d__compression__s3,compression,3,medium,1,dataset/generated/val/fe22617b02d85f3d__compression__s3.jpg
93cdd55e59cf7d32,val,93cdd55e59cf7d32__clean,none,0,none,0,dataset/generated/val/93cdd55e59cf7d32__clean.jpg
93cdd55e59cf7d32,val,93cdd55e59cf7d32__blur__s3,blur,3,medium,1,dataset/generated/val/93cdd55e59cf7d32__blur__s3.jpg
93cdd55e59cf7d32,val,93cdd55e59cf7d32__motion_blur__s3,motion_blur,3,medium,1,dataset/generated/val/93cdd55e59cf7d32__motion_blur__s3.jpg
93cdd55e59cf7d32,val,93cdd55e59cf7d32__underexposure__s3,underexposure,3,medium,1,dataset/generated/val/93cdd55e59cf7d32__underexposure__s3.jpg
93cdd55e59cf7d32,val,93cdd55e59cf7d32__overexposure__s3,overexposure,3,medium,1,dataset/generated/val/93cdd55e59cf7d32__overexposure__s3.jpg
93cdd55e59cf7d32,val,93cdd55e59cf7d32__noise__s3,noise,3,medium,1,dataset/generated/val/93cdd55e59cf7d32__noise__s3.jpg
93cdd55e59cf7d32,val,93cdd55e59cf7d32__compression__s3,compression,3,medium,1,dataset/generated/val/93cdd55e59cf7d32__compression__s3.jpg
fa0ce7b066c2fe7b,val,fa0ce7b066c2fe7b__clean,none,0,none,0,dataset/generated/val/fa0ce7b066c2fe7b__clean.jpg
fa0ce7b066c2fe7b,val,fa0ce7b066c2fe7b__blur__s3,blur,3,medium,1,dataset/generated/val/fa0ce7b066c2fe7b__blur__s3.jpg
fa0ce7b066c2fe7b,val,fa0ce7b066c2fe7b__motion_blur__s3,motion_blur,3,medium,1,dataset/generated/val/fa0ce7b066c2fe7b__motion_blur__s3.jpg
fa0ce7b066c2fe7b,val,fa0ce7b066c2fe7b__underexposure__s3,underexposure,3,medium,1,dataset/generated/val/fa0ce7b066c2fe7b__underexposure__s3.jpg
fa0ce7b066c2fe7b,val,fa0ce7b066c2fe7b__overexposure__s3,overexposure,3,medium,1,dataset/generated/val/fa0ce7b066c2fe7b__overexposure__s3.jpg
fa0ce7b066c2fe7b,val,fa0ce7b066c2fe7b__noise__s3,noise,3,medium,1,dataset/generated/val/fa0ce7b066c2fe7b__noise__s3.jpg
fa0ce7b066c2fe7b,val,fa0ce7b066c2fe7b__compression__s3,compression,3,medium,1,dataset/generated/val/fa0ce7b066c2fe7b__compression__s3.jpg
8b8aa2412ac3502d,val,8b8aa2412ac3502d__clean,none,0,none,0,dataset/generated/val/8b8aa2412ac3502d__clean.jpg
8b8aa2412ac3502d,val,8b8aa2412ac3502d__blur__s3,blur,3,medium,1,dataset/generated/val/8b8aa2412ac3502d__blur__s3.jpg
8b8aa2412ac3502d,val,8b8aa2412ac3502d__motion_blur__s3,motion_blur,3,medium,1,dataset/generated/val/8b8aa2412ac3502d__motion_blur__s3.jpg
8b8aa2412ac3502d,val,8b8aa2412ac3502d__underexposure__s3,underexposure,3,medium,1,dataset/generated/val/8b8aa2412ac3502d__underexposure__s3.jpg
8b8aa2412ac3502d,val,8b8aa2412ac3502d__overexposure__s3,overexposure,3,medium,1,dataset/generated/val/8b8aa2412ac3502d__overexposure__s3.jpg
8b8aa2412ac3502d,val,8b8aa2412ac3502d__noise__s3,noise,3,medium,1,dataset/generated/val/8b8aa2412ac3502d__noise__s3.jpg
8b8aa2412ac3502d,val,8b8aa2412ac3502d__compression__s3,compression,3,medium,1,dataset/generated/val/8b8aa2412ac3502d__compression__s3.jpg
e638b349929d13bb,val,e638b349929d13bb__clean,none,0,none,0,dataset/generated/val/e638b349929d13bb__clean.jpg
e638b349929d13bb,val,e638b349929d13bb__blur__s3,blur,3,medium,1,dataset/generated/val/e638b349929d13bb__blur__s3.jpg
e638b349929d13bb,val,e638b349929d13bb__motion_blur__s3,motion_blur,3,medium,1,dataset/generated/val/e638b349929d13bb__motion_blur__s3.jpg
e638b349929d13bb,val,e638b349929d13bb__underexposure__s3,underexposure,3,medium,1,dataset/generated/val/e638b349929d13bb__underexposure__s3.jpg
e638b349929d13bb,val,e638b349929d13bb__overexposure__s3,overexposure,3,medium,1,dataset/generated/val/e638b349929d13bb__overexposure__s3.jpg
e638b349929d13bb,val,e638b349929d13bb__noise__s3,noise,3,medium,1,dataset/generated/val/e638b349929d13bb__noise__s3.jpg
e638b349929d13bb,val,e638b349929d13bb__compression__s3,compression,3,medium,1,dataset/generated/val/e638b349929d13bb__compression__s3.jpg
34a98da7c11bc881,val,34a98da7c11bc881__clean,none,0,none,0,dataset/generated/val/34a98da7c11bc881__clean.jpg
34a98da7c11bc881,val,34a98da7c11bc881__blur__s3,blur,3,medium,1,dataset/generated/val/34a98da7c11bc881__blur__s3.jpg
34a98da7c11bc881,val,34a98da7c11bc881__motion_blur__s3,motion_blur,3,medium,1,dataset/generated/val/34a98da7c11bc881__motion_blur__s3.jpg
34a98da7c11bc881,val,34a98da7c11bc881__underexposure__s3,underexposure,3,medium,1,dataset/generated/val/34a98da7c11bc881__underexposure__s3.jpg
34a98da7c11bc881,val,34a98da7c11bc881__overexposure__s3,overexposure,3,medium,1,dataset/generated/val/34a98da7c11bc881__overexposure__s3.jpg
34a98da7c11bc881,val,34a98da7c11bc881__noise__s3,noise,3,medium,1,dataset/generated/val/34a98da7c11bc881__noise__s3.jpg
34a98da7c11bc881,val,34a98da7c11bc881__compression__s3,compression,3,medium,1,dataset/generated/val/34a98da7c11bc881__compression__s3.jpg
bd6ac1c94ef4599b,val,bd6ac1c94ef4599b__clean,none,0,none,0,dataset/generated/val/bd6ac1c94ef4599b__clean.jpg
bd6ac1c94ef4599b,val,bd6ac1c94ef4599b__blur__s3,blur,3,medium,1,dataset/generated/val/bd6ac1c94ef4599b__blur__s3.jpg
bd6ac1c94ef4599b,val,bd6ac1c94ef4599b__motion_blur__s3,motion_blur,3,medium,1,dataset/generated/val/bd6ac1c94ef4599b__motion_blur__s3.jpg
bd6ac1c94ef4599b,val,bd6ac1c94ef4599b__underexposure__s3,underexposure,3,medium,1,dataset/generated/val/bd6ac1c94ef4599b__underexposure__s3.jpg
bd6ac1c94ef4599b,val,bd6ac1c94ef4599b__overexposure__s3,overexposure,3,medium,1,dataset/generated/val/bd6ac1c94ef4599b__overexposure__s3.jpg
bd6ac1c94ef4599b,val,bd6ac1c94ef4599b__noise__s3,noise,3,medium,1,dataset/generated/val/bd6ac1c94ef4599b__noise__s3.jpg
bd6ac1c94ef4599b,val,bd6ac1c94ef4599b__compression__s3,compression,3,medium,1,dataset/generated/val/bd6ac1c94ef4599b__compression__s3.jpg
d5b79e7fa716f85c,val,d5b79e7fa716f85c__clean,none,0,none,0,dataset/generated/val/d5b79e7fa716f85c__clean.jpg
d5b79e7fa716f85c,val,d5b79e7fa716f85c__blur__s3,blur,3,medium,1,dataset/generated/val/d5b79e7fa716f85c__blur__s3.jpg
d5b79e7fa716f85c,val,d5b79e7fa716f85c__motion_blur__s3,motion_blur,3,medium,1,dataset/generated/val/d5b79e7fa716f85c__motion_blur__s3.jpg
d5b79e7fa716f85c,val,d5b79e7fa716f85c__underexposure__s3,underexposure,3,medium,1,dataset/generated/val/d5b79e7fa716f85c__underexposure__s3.jpg
d5b79e7fa716f85c,val,d5b79e7fa716f85c__overexposure__s3,overexposure,3,medium,1,dataset/generated/val/d5b79e7fa716f85c__overexposure__s3.jpg
d5b79e7fa716f85c,val,d5b79e7fa716f85c__noise__s3,noise,3,medium,1,dataset/generated/val/d5b79e7fa716f85c__noise__s3.jpg
d5b79e7fa716f85c,val,d5b79e7fa716f85c__compression__s3,compression,3,medium,1,dataset/generated/val/d5b79e7fa716f85c__compression__s3.jpg
c7b1180c75a332e8,val,c7b1180c75a332e8__clean,none,0,none,0,dataset/generated/val/c7b1180c75a332e8__clean.jpg
c7b1180c75a332e8,val,c7b1180c75a332e8__blur__s3,blur,3,medium,1,dataset/generated/val/c7b1180c75a332e8__blur__s3.jpg
c7b1180c75a332e8,val,c7b1180c75a332e8__motion_blur__s3,motion_blur,3,medium,1,dataset/generated/val/c7b1180c75a332e8__motion_blur__s3.jpg
c7b1180c75a332e8,val,c7b1180c75a332e8__underexposure__s3,underexposure,3,medium,1,dataset/generated/val/c7b1180c75a332e8__underexposure__s3.jpg
c7b1180c75a332e8,val,c7b1180c75a332e8__overexposure__s3,overexposure,3,medium,1,dataset/generated/val/c7b1180c75a332e8__overexposure__s3.jpg
c7b1180c75a332e8,val,c7b1180c75a332e8__noise__s3,noise,3,medium,1,dataset/generated/val/c7b1180c75a332e8__noise__s3.jpg
c7b1180c75a332e8,val,c7b1180c75a332e8__compression__s3,compression,3,medium,1,dataset/generated/val/c7b1180c75a332e8__compression__s3.jpg
ab798f0ee5d1bed5,val,ab798f0ee5d1bed5__clean,none,0,none,0,dataset/generated/val/ab798f0ee5d1bed5__clean.jpg
ab798f0ee5d1bed5,val,ab798f0ee5d1bed5__blur__s3,blur,3,medium,1,dataset/generated/val/ab798f0ee5d1bed5__blur__s3.jpg
ab798f0ee5d1bed5,val,ab798f0ee5d1bed5__motion_blur__s3,motion_blur,3,medium,1,dataset/generated/val/ab798f0ee5d1bed5__motion_blur__s3.jpg
ab798f0ee5d1bed5,val,ab798f0ee5d1bed5__underexposure__s3,underexposure,3,medium,1,dataset/generated/val/ab798f0ee5d1bed5__underexposure__s3.jpg
ab798f0ee5d1bed5,val,ab798f0ee5d1bed5__overexposure__s3,overexposure,3,medium,1,dataset/generated/val/ab798f0ee5d1bed5__overexposure__s3.jpg
ab798f0ee5d1bed5,val,ab798f0ee5d1bed5__noise__s3,noise,3,medium,1,dataset/generated/val/ab798f0ee5d1bed5__noise__s3.jpg
ab798f0ee5d1bed5,val,ab798f0ee5d1bed5__compression__s3,compression,3,medium,1,dataset/generated/val/ab798f0ee5d1bed5__compression__s3.jpg
3c929365d99581f0,val,3c929365d99581f0__clean,none,0,none,0,dataset/generated/val/3c929365d99581f0__clean.jpg
3c929365d99581f0,val,3c929365d99581f0__blur__s3,blur,3,medium,1,dataset/generated/val/3c929365d99581f0__blur__s3.jpg
3c929365d99581f0,val,3c929365d99581f0__motion_blur__s3,motion_blur,3,medium,1,dataset/generated/val/3c929365d99581f0__motion_blur__s3.jpg
3c929365d99581f0,val,3c929365d99581f0__underexposure__s3,underexposure,3,medium,1,dataset/generated/val/3c929365d99581f0__underexposure__s3.jpg
3c929365d99581f0,val,3c929365d99581f0__overexposure__s3,overexposure,3,medium,1,dataset/generated/val/3c929365d99581f0__overexposure__s3.jpg
3c929365d99581f0,val,3c929365d99581f0__noise__s3,noise,3,medium,1,dataset/generated/val/3c929365d99581f0__noise__s3.jpg
3c929365d99581f0,val,3c929365d99581f0__compression__s3,compression,3,medium,1,dataset/generated/val/3c929365d99581f0__compression__s3.jpg
39ac6327aa1b887f,val,39ac6327aa1b887f__clean,none,0,none,0,dataset/generated/val/39ac6327aa1b887f__clean.jpg
